year,Fxx,ABC,discarded
1975,0.35,7094137.94,175945.6339
1975,0.4,5976990.617,147858.9861
1975,0.5,4265216.941,105105.7478
1975,0.6,3001134.791,73748.03684
1975,0.7,2020143.267,49485.84316
1976,0.35,7148534.138,183143.7804
1976,0.4,6022721.827,153901.9723
1976,0.5,4297744.875,109394.8244
1976,0.6,3023968.368,76754.10961
1976,0.7,2035485.333,51501.20274
1977,0.35,7228466.05,184620.9249
1977,0.4,6089993.873,155169.848
1977,0.5,4345672.051,110324.3621
1977,0.6,3057650.993,77420.63927
1977,0.7,2058137.08,51955.79532
1978,0.35,7344526.277,177344.44
1978,0.4,6187871.671,149080.4729
1978,0.5,4415618.639,106023.1554
1978,0.6,3106918.352,74416.68035
1978,0.7,2091326.295,49947.33094
1979,0.35,7392460.431,168566.4802
1979,0.4,6228413.102,141706.2907
1979,0.5,4444716.572,100784.0194
1979,0.6,3127477.925,70742.09599
1979,0.7,2105209.505,47482.42472
1980,0.35,7346420.082,165014.8328
1980,0.4,6189775.143,138699.857
1980,0.5,4417308.204,98623.71718
1980,0.6,3108276.416,69214.56739
1980,0.7,2092327.749,46451.4098
1981,0.35,7329993.469,180644.0723
1981,0.4,6176012.731,151745.0053
1981,0.5,4407571.146,107801.8601
1981,0.6,3101468.296,75606.32825
1981,0.7,2087767.41,50715.66113
1982,0.35,7477791.991,260941.456
1982,0.4,6299780.213,218997.9495
1982,0.5,4495084.694,155366.4767
1982,0.6,3162636.046,108857.0866
1982,0.7,2128731.072,72963.90667
1983,0.35,8004063.176,348315.0034
1983,0.4,6741580.652,292510.3366
1983,0.5,4808639.48,207713.7267
1983,0.6,3382385.881,145632.1712
1983,0.7,2276198.361,97663.44324
1984,0.35,8647447.171,348696.1112
1984,0.4,7283130.429,293073.0172
1984,0.5,5194528.766,208373.1187
1984,0.6,3653617.257,146226.8087
1984,0.7,2458619.339,98130.38252
1985,0.35,9240940.545,302776.0718
1985,0.4,7783616.547,254617.2458
1985,0.5,5552160.515,181180.8817
1985,0.6,3905500.966,127220.9371
1985,0.7,2628293.315,85415.3068
1986,0.35,9478918.226,248890.2259
1986,0.4,7985194.356,209339.1363
1986,0.5,5697164.476,149001.5229
1986,0.6,4008120.969,104645.7188
1986,0.7,2697674.296,70269.00242
1987,0.35,9465956.271,200412.855
1987,0.4,7975173.088,168590.3733
1987,0.5,5690981.681,120024.81
1987,0.6,4004265.76,84308.88688
1987,0.7,2695334.86,56620.13283
1988,0.35,9345728.351,156313.0782
1988,0.4,7875034.634,131465.0486
1988,0.5,5620771.206,93564.1445
1988,0.6,3955504.131,65706.85606
1988,0.7,2662843.517,44119.4953
1989,0.35,8834505.909,140788.1701
1989,0.4,7444369.114,118413.7009
1989,0.5,5313501.762,84281.59379
1989,0.6,3739328.68,59191.20279
1989,0.7,2517344.795,39746.13867
1990,0.35,8347943.046,125112.7224
1990,0.4,7034505.706,105237.3087
1990,0.5,5021104.719,74911.69063
1990,0.6,3533632.218,52615.02292
1990,0.7,2378907.174,35332.5553
1991,0.35,7877507.019,109150.7506
1991,0.4,6638253.72,91819.38749
1991,0.5,4738446.972,65369.29516
1991,0.6,3334802.015,45917.40223
1991,0.7,2245098.348,30837.27105
