Selectivity,end,end_year,start_year,Sex,year,Age,proportion,year2
Fishery,19,1994,1975,Male,1975,2,6.392296936439753e-84,1975
Fishery,19,1994,1975,Male,1976,2,6.392296936439753e-84,1976
Fishery,19,1994,1975,Male,1977,2,6.392296936439753e-84,1977
Fishery,19,1994,1975,Male,1978,2,6.392296936439753e-84,1978
Fishery,19,1994,1975,Male,1979,2,6.392296936439753e-84,1979
Fishery,19,1994,1975,Male,1980,2,6.392296936439753e-84,1980
Fishery,19,1994,1975,Male,1981,2,6.392296936439753e-84,1981
Fishery,19,1994,1975,Male,1982,2,6.392296936439753e-84,1982
Fishery,19,1994,1975,Male,1983,2,6.392296936439753e-84,1983
Fishery,19,1994,1975,Male,1984,2,6.392296936439753e-84,1984
Fishery,19,1994,1975,Male,1985,2,6.392296936439753e-84,1985
Fishery,19,1994,1975,Male,1986,2,6.392296936439753e-84,1986
Fishery,19,1994,1975,Male,1987,2,6.392296936439753e-84,1987
Fishery,19,1994,1975,Male,1988,2,6.392296936439753e-84,1988
Fishery,19,1994,1975,Male,1989,2,6.392296936439753e-84,1989
Fishery,19,1994,1975,Male,1990,2,6.392296936439753e-84,1990
Fishery,19,1994,1975,Male,1991,2,6.392296936439753e-84,1991
Fishery,19,1994,1975,Male,1992,2,6.392296936439753e-84,1992
Fishery,19,1994,1975,Male,1993,2,6.392296936439753e-84,1993
Fishery,19,1994,1975,Male,1994,2,6.392296936439753e-84,1994
Fishery,47,2022,1995,Male,1995,2,0.11738047785332671,1995
Fishery,47,2022,1995,Male,1996,2,0.11738047785332671,1996
Fishery,47,2022,1995,Male,1997,2,0.11738047785332671,1997
Fishery,47,2022,1995,Male,1998,2,0.11738047785332671,1998
Fishery,47,2022,1995,Male,1999,2,0.11738047785332671,1999
Fishery,47,2022,1995,Male,2000,2,0.11738047785332671,2000
Fishery,47,2022,1995,Male,2001,2,0.11738047785332671,2001
Fishery,47,2022,1995,Male,2002,2,0.11738047785332671,2002
Fishery,47,2022,1995,Male,2003,2,0.11738047785332671,2003
Fishery,47,2022,1995,Male,2004,2,0.11738047785332671,2004
Fishery,47,2022,1995,Male,2005,2,0.11738047785332671,2005
Fishery,47,2022,1995,Male,2006,2,0.11738047785332671,2006
Fishery,47,2022,1995,Male,2007,2,0.11738047785332671,2007
Fishery,47,2022,1995,Male,2008,2,0.11738047785332671,2008
Fishery,47,2022,1995,Male,2009,2,0.11738047785332671,2009
Fishery,47,2022,1995,Male,2010,2,0.11738047785332671,2010
Fishery,47,2022,1995,Male,2011,2,0.11738047785332671,2011
Fishery,47,2022,1995,Male,2012,2,0.11738047785332671,2012
Fishery,47,2022,1995,Male,2013,2,0.11738047785332671,2013
Fishery,47,2022,1995,Male,2014,2,0.11738047785332671,2014
Fishery,47,2022,1995,Male,2015,2,0.11738047785332671,2015
Fishery,47,2022,1995,Male,2016,2,0.11738047785332671,2016
Fishery,47,2022,1995,Male,2017,2,0.11738047785332671,2017
Fishery,47,2022,1995,Male,2018,2,0.11738047785332671,2018
Fishery,47,2022,1995,Male,2019,2,0.11738047785332671,2019
Fishery,47,2022,1995,Male,2020,2,0.11738047785332671,2020
Fishery,47,2022,1995,Male,2021,2,0.11738047785332671,2021
Fishery,47,2022,1995,Male,2022,2,0.11738047785332671,2022
Fishery,19,1994,1975,Female,1975,2,1.0716724858191716e-7,1975
Fishery,19,1994,1975,Female,1976,2,1.0716724858191716e-7,1976
Fishery,19,1994,1975,Female,1977,2,1.0716724858191716e-7,1977
Fishery,19,1994,1975,Female,1978,2,1.0716724858191716e-7,1978
Fishery,19,1994,1975,Female,1979,2,1.0716724858191716e-7,1979
Fishery,19,1994,1975,Female,1980,2,1.0716724858191716e-7,1980
Fishery,19,1994,1975,Female,1981,2,1.0716724858191716e-7,1981
Fishery,19,1994,1975,Female,1982,2,1.0716724858191716e-7,1982
Fishery,19,1994,1975,Female,1983,2,1.0716724858191716e-7,1983
Fishery,19,1994,1975,Female,1984,2,1.0716724858191716e-7,1984
Fishery,19,1994,1975,Female,1985,2,1.0716724858191716e-7,1985
Fishery,19,1994,1975,Female,1986,2,1.0716724858191716e-7,1986
Fishery,19,1994,1975,Female,1987,2,1.0716724858191716e-7,1987
Fishery,19,1994,1975,Female,1988,2,1.0716724858191716e-7,1988
Fishery,19,1994,1975,Female,1989,2,1.0716724858191716e-7,1989
Fishery,19,1994,1975,Female,1990,2,1.0716724858191716e-7,1990
Fishery,19,1994,1975,Female,1991,2,1.0716724858191716e-7,1991
Fishery,19,1994,1975,Female,1992,2,1.0716724858191716e-7,1992
Fishery,19,1994,1975,Female,1993,2,1.0716724858191716e-7,1993
Fishery,19,1994,1975,Female,1994,2,1.0716724858191716e-7,1994
Fishery,47,2022,1995,Female,1995,2,4.5875355402349234e-4,1995
Fishery,47,2022,1995,Female,1996,2,4.5875355402349234e-4,1996
Fishery,47,2022,1995,Female,1997,2,4.5875355402349234e-4,1997
Fishery,47,2022,1995,Female,1998,2,4.5875355402349234e-4,1998
Fishery,47,2022,1995,Female,1999,2,4.5875355402349234e-4,1999
Fishery,47,2022,1995,Female,2000,2,4.5875355402349234e-4,2000
Fishery,47,2022,1995,Female,2001,2,4.5875355402349234e-4,2001
Fishery,47,2022,1995,Female,2002,2,4.5875355402349234e-4,2002
Fishery,47,2022,1995,Female,2003,2,4.5875355402349234e-4,2003
Fishery,47,2022,1995,Female,2004,2,4.5875355402349234e-4,2004
Fishery,47,2022,1995,Female,2005,2,4.5875355402349234e-4,2005
Fishery,47,2022,1995,Female,2006,2,4.5875355402349234e-4,2006
Fishery,47,2022,1995,Female,2007,2,4.5875355402349234e-4,2007
Fishery,47,2022,1995,Female,2008,2,4.5875355402349234e-4,2008
Fishery,47,2022,1995,Female,2009,2,4.5875355402349234e-4,2009
Fishery,47,2022,1995,Female,2010,2,4.5875355402349234e-4,2010
Fishery,47,2022,1995,Female,2011,2,4.5875355402349234e-4,2011
Fishery,47,2022,1995,Female,2012,2,4.5875355402349234e-4,2012
Fishery,47,2022,1995,Female,2013,2,4.5875355402349234e-4,2013
Fishery,47,2022,1995,Female,2014,2,4.5875355402349234e-4,2014
Fishery,47,2022,1995,Female,2015,2,4.5875355402349234e-4,2015
Fishery,47,2022,1995,Female,2016,2,4.5875355402349234e-4,2016
Fishery,47,2022,1995,Female,2017,2,4.5875355402349234e-4,2017
Fishery,47,2022,1995,Female,2018,2,4.5875355402349234e-4,2018
Fishery,47,2022,1995,Female,2019,2,4.5875355402349234e-4,2019
Fishery,47,2022,1995,Female,2020,2,4.5875355402349234e-4,2020
Fishery,47,2022,1995,Female,2021,2,4.5875355402349234e-4,2021
Fishery,47,2022,1995,Female,2022,2,4.5875355402349234e-4,2022
Survey,24,1999,1975,Male,1975,2,0.10535754044950525,1975
Survey,24,1999,1975,Male,1976,2,0.10535754044950525,1976
Survey,24,1999,1975,Male,1977,2,0.10535754044950525,1977
Survey,24,1999,1975,Male,1978,2,0.10535754044950525,1978
Survey,24,1999,1975,Male,1979,2,0.10535754044950525,1979
Survey,24,1999,1975,Male,1980,2,0.10535754044950525,1980
Survey,24,1999,1975,Male,1981,2,0.10535754044950525,1981
Survey,24,1999,1975,Male,1982,2,0.10535754044950525,1982
Survey,24,1999,1975,Male,1983,2,0.10535754044950525,1983
Survey,24,1999,1975,Male,1984,2,0.10535754044950525,1984
Survey,24,1999,1975,Male,1985,2,0.10535754044950525,1985
Survey,24,1999,1975,Male,1986,2,0.10535754044950525,1986
Survey,24,1999,1975,Male,1987,2,0.10535754044950525,1987
Survey,24,1999,1975,Male,1988,2,0.10535754044950525,1988
Survey,24,1999,1975,Male,1989,2,0.10535754044950525,1989
Survey,24,1999,1975,Male,1990,2,0.10535754044950525,1990
Survey,24,1999,1975,Male,1991,2,0.10535754044950525,1991
Survey,24,1999,1975,Male,1992,2,0.10535754044950525,1992
Survey,24,1999,1975,Male,1993,2,0.10535754044950525,1993
Survey,24,1999,1975,Male,1994,2,0.10535754044950525,1994
Survey,24,1999,1975,Male,1995,2,0.10535754044950525,1995
Survey,24,1999,1975,Male,1996,2,0.10535754044950525,1996
Survey,24,1999,1975,Male,1997,2,0.10535754044950525,1997
Survey,24,1999,1975,Male,1998,2,0.10535754044950525,1998
Survey,24,1999,1975,Male,1999,2,0.10535754044950525,1999
Survey,47,2022,2000,Male,2000,2,0.05557456449339555,2000
Survey,47,2022,2000,Male,2001,2,0.05557456449339555,2001
Survey,47,2022,2000,Male,2002,2,0.05557456449339555,2002
Survey,47,2022,2000,Male,2003,2,0.05557456449339555,2003
Survey,47,2022,2000,Male,2004,2,0.05557456449339555,2004
Survey,47,2022,2000,Male,2005,2,0.05557456449339555,2005
Survey,47,2022,2000,Male,2006,2,0.05557456449339555,2006
Survey,47,2022,2000,Male,2007,2,0.05557456449339555,2007
Survey,47,2022,2000,Male,2008,2,0.05557456449339555,2008
Survey,47,2022,2000,Male,2009,2,0.05557456449339555,2009
Survey,47,2022,2000,Male,2010,2,0.05557456449339555,2010
Survey,47,2022,2000,Male,2011,2,0.05557456449339555,2011
Survey,47,2022,2000,Male,2012,2,0.05557456449339555,2012
Survey,47,2022,2000,Male,2013,2,0.05557456449339555,2013
Survey,47,2022,2000,Male,2014,2,0.05557456449339555,2014
Survey,47,2022,2000,Male,2015,2,0.05557456449339555,2015
Survey,47,2022,2000,Male,2016,2,0.05557456449339555,2016
Survey,47,2022,2000,Male,2017,2,0.05557456449339555,2017
Survey,47,2022,2000,Male,2018,2,0.05557456449339555,2018
Survey,47,2022,2000,Male,2019,2,0.05557456449339555,2019
Survey,47,2022,2000,Male,2020,2,0.05557456449339555,2020
Survey,47,2022,2000,Male,2021,2,0.05557456449339555,2021
Survey,47,2022,2000,Male,2022,2,0.05557456449339555,2022
Survey,24,1999,1975,Female,1975,2,0.0537502303355461,1975
Survey,24,1999,1975,Female,1976,2,0.0537502303355461,1976
Survey,24,1999,1975,Female,1977,2,0.0537502303355461,1977
Survey,24,1999,1975,Female,1978,2,0.0537502303355461,1978
Survey,24,1999,1975,Female,1979,2,0.0537502303355461,1979
Survey,24,1999,1975,Female,1980,2,0.0537502303355461,1980
Survey,24,1999,1975,Female,1981,2,0.0537502303355461,1981
Survey,24,1999,1975,Female,1982,2,0.0537502303355461,1982
Survey,24,1999,1975,Female,1983,2,0.0537502303355461,1983
Survey,24,1999,1975,Female,1984,2,0.0537502303355461,1984
Survey,24,1999,1975,Female,1985,2,0.0537502303355461,1985
Survey,24,1999,1975,Female,1986,2,0.0537502303355461,1986
Survey,24,1999,1975,Female,1987,2,0.0537502303355461,1987
Survey,24,1999,1975,Female,1988,2,0.0537502303355461,1988
Survey,24,1999,1975,Female,1989,2,0.0537502303355461,1989
Survey,24,1999,1975,Female,1990,2,0.0537502303355461,1990
Survey,24,1999,1975,Female,1991,2,0.0537502303355461,1991
Survey,24,1999,1975,Female,1992,2,0.0537502303355461,1992
Survey,24,1999,1975,Female,1993,2,0.0537502303355461,1993
Survey,24,1999,1975,Female,1994,2,0.0537502303355461,1994
Survey,24,1999,1975,Female,1995,2,0.0537502303355461,1995
Survey,24,1999,1975,Female,1996,2,0.0537502303355461,1996
Survey,24,1999,1975,Female,1997,2,0.0537502303355461,1997
Survey,24,1999,1975,Female,1998,2,0.0537502303355461,1998
Survey,24,1999,1975,Female,1999,2,0.0537502303355461,1999
Survey,47,2022,2000,Female,2000,2,0.0295054545139811,2000
Survey,47,2022,2000,Female,2001,2,0.0295054545139811,2001
Survey,47,2022,2000,Female,2002,2,0.0295054545139811,2002
Survey,47,2022,2000,Female,2003,2,0.0295054545139811,2003
Survey,47,2022,2000,Female,2004,2,0.0295054545139811,2004
Survey,47,2022,2000,Female,2005,2,0.0295054545139811,2005
Survey,47,2022,2000,Female,2006,2,0.0295054545139811,2006
Survey,47,2022,2000,Female,2007,2,0.0295054545139811,2007
Survey,47,2022,2000,Female,2008,2,0.0295054545139811,2008
Survey,47,2022,2000,Female,2009,2,0.0295054545139811,2009
Survey,47,2022,2000,Female,2010,2,0.0295054545139811,2010
Survey,47,2022,2000,Female,2011,2,0.0295054545139811,2011
Survey,47,2022,2000,Female,2012,2,0.0295054545139811,2012
Survey,47,2022,2000,Female,2013,2,0.0295054545139811,2013
Survey,47,2022,2000,Female,2014,2,0.0295054545139811,2014
Survey,47,2022,2000,Female,2015,2,0.0295054545139811,2015
Survey,47,2022,2000,Female,2016,2,0.0295054545139811,2016
Survey,47,2022,2000,Female,2017,2,0.0295054545139811,2017
Survey,47,2022,2000,Female,2018,2,0.0295054545139811,2018
Survey,47,2022,2000,Female,2019,2,0.0295054545139811,2019
Survey,47,2022,2000,Female,2020,2,0.0295054545139811,2020
Survey,47,2022,2000,Female,2021,2,0.0295054545139811,2021
Survey,47,2022,2000,Female,2022,2,0.0295054545139811,2022
Fishery,19,1994,1975,Male,1975,3,2.6859621632401695e-76,1975
Fishery,19,1994,1975,Male,1976,3,2.6859621632401695e-76,1976
Fishery,19,1994,1975,Male,1977,3,2.6859621632401695e-76,1977
Fishery,19,1994,1975,Male,1978,3,2.6859621632401695e-76,1978
Fishery,19,1994,1975,Male,1979,3,2.6859621632401695e-76,1979
Fishery,19,1994,1975,Male,1980,3,2.6859621632401695e-76,1980
Fishery,19,1994,1975,Male,1981,3,2.6859621632401695e-76,1981
Fishery,19,1994,1975,Male,1982,3,2.6859621632401695e-76,1982
Fishery,19,1994,1975,Male,1983,3,2.6859621632401695e-76,1983
Fishery,19,1994,1975,Male,1984,3,2.6859621632401695e-76,1984
Fishery,19,1994,1975,Male,1985,3,2.6859621632401695e-76,1985
Fishery,19,1994,1975,Male,1986,3,2.6859621632401695e-76,1986
Fishery,19,1994,1975,Male,1987,3,2.6859621632401695e-76,1987
Fishery,19,1994,1975,Male,1988,3,2.6859621632401695e-76,1988
Fishery,19,1994,1975,Male,1989,3,2.6859621632401695e-76,1989
Fishery,19,1994,1975,Male,1990,3,2.6859621632401695e-76,1990
Fishery,19,1994,1975,Male,1991,3,2.6859621632401695e-76,1991
Fishery,19,1994,1975,Male,1992,3,2.6859621632401695e-76,1992
Fishery,19,1994,1975,Male,1993,3,2.6859621632401695e-76,1993
Fishery,19,1994,1975,Male,1994,3,2.6859621632401695e-76,1994
Fishery,47,2022,1995,Male,1995,3,0.12470476415001072,1995
Fishery,47,2022,1995,Male,1996,3,0.12470476415001072,1996
Fishery,47,2022,1995,Male,1997,3,0.12470476415001072,1997
Fishery,47,2022,1995,Male,1998,3,0.12470476415001072,1998
Fishery,47,2022,1995,Male,1999,3,0.12470476415001072,1999
Fishery,47,2022,1995,Male,2000,3,0.12470476415001072,2000
Fishery,47,2022,1995,Male,2001,3,0.12470476415001072,2001
Fishery,47,2022,1995,Male,2002,3,0.12470476415001072,2002
Fishery,47,2022,1995,Male,2003,3,0.12470476415001072,2003
Fishery,47,2022,1995,Male,2004,3,0.12470476415001072,2004
Fishery,47,2022,1995,Male,2005,3,0.12470476415001072,2005
Fishery,47,2022,1995,Male,2006,3,0.12470476415001072,2006
Fishery,47,2022,1995,Male,2007,3,0.12470476415001072,2007
Fishery,47,2022,1995,Male,2008,3,0.12470476415001072,2008
Fishery,47,2022,1995,Male,2009,3,0.12470476415001072,2009
Fishery,47,2022,1995,Male,2010,3,0.12470476415001072,2010
Fishery,47,2022,1995,Male,2011,3,0.12470476415001072,2011
Fishery,47,2022,1995,Male,2012,3,0.12470476415001072,2012
Fishery,47,2022,1995,Male,2013,3,0.12470476415001072,2013
Fishery,47,2022,1995,Male,2014,3,0.12470476415001072,2014
Fishery,47,2022,1995,Male,2015,3,0.12470476415001072,2015
Fishery,47,2022,1995,Male,2016,3,0.12470476415001072,2016
Fishery,47,2022,1995,Male,2017,3,0.12470476415001072,2017
Fishery,47,2022,1995,Male,2018,3,0.12470476415001072,2018
Fishery,47,2022,1995,Male,2019,3,0.12470476415001072,2019
Fishery,47,2022,1995,Male,2020,3,0.12470476415001072,2020
Fishery,47,2022,1995,Male,2021,3,0.12470476415001072,2021
Fishery,47,2022,1995,Male,2022,3,0.12470476415001072,2022
Fishery,19,1994,1975,Female,1975,3,8.747426932338153e-7,1975
Fishery,19,1994,1975,Female,1976,3,8.747426932338153e-7,1976
Fishery,19,1994,1975,Female,1977,3,8.747426932338153e-7,1977
Fishery,19,1994,1975,Female,1978,3,8.747426932338153e-7,1978
Fishery,19,1994,1975,Female,1979,3,8.747426932338153e-7,1979
Fishery,19,1994,1975,Female,1980,3,8.747426932338153e-7,1980
Fishery,19,1994,1975,Female,1981,3,8.747426932338153e-7,1981
Fishery,19,1994,1975,Female,1982,3,8.747426932338153e-7,1982
Fishery,19,1994,1975,Female,1983,3,8.747426932338153e-7,1983
Fishery,19,1994,1975,Female,1984,3,8.747426932338153e-7,1984
Fishery,19,1994,1975,Female,1985,3,8.747426932338153e-7,1985
Fishery,19,1994,1975,Female,1986,3,8.747426932338153e-7,1986
Fishery,19,1994,1975,Female,1987,3,8.747426932338153e-7,1987
Fishery,19,1994,1975,Female,1988,3,8.747426932338153e-7,1988
Fishery,19,1994,1975,Female,1989,3,8.747426932338153e-7,1989
Fishery,19,1994,1975,Female,1990,3,8.747426932338153e-7,1990
Fishery,19,1994,1975,Female,1991,3,8.747426932338153e-7,1991
Fishery,19,1994,1975,Female,1992,3,8.747426932338153e-7,1992
Fishery,19,1994,1975,Female,1993,3,8.747426932338153e-7,1993
Fishery,19,1994,1975,Female,1994,3,8.747426932338153e-7,1994
Fishery,47,2022,1995,Female,1995,3,0.014887641457492868,1995
Fishery,47,2022,1995,Female,1996,3,0.014887641457492868,1996
Fishery,47,2022,1995,Female,1997,3,0.014887641457492868,1997
Fishery,47,2022,1995,Female,1998,3,0.014887641457492868,1998
Fishery,47,2022,1995,Female,1999,3,0.014887641457492868,1999
Fishery,47,2022,1995,Female,2000,3,0.014887641457492868,2000
Fishery,47,2022,1995,Female,2001,3,0.014887641457492868,2001
Fishery,47,2022,1995,Female,2002,3,0.014887641457492868,2002
Fishery,47,2022,1995,Female,2003,3,0.014887641457492868,2003
Fishery,47,2022,1995,Female,2004,3,0.014887641457492868,2004
Fishery,47,2022,1995,Female,2005,3,0.014887641457492868,2005
Fishery,47,2022,1995,Female,2006,3,0.014887641457492868,2006
Fishery,47,2022,1995,Female,2007,3,0.014887641457492868,2007
Fishery,47,2022,1995,Female,2008,3,0.014887641457492868,2008
Fishery,47,2022,1995,Female,2009,3,0.014887641457492868,2009
Fishery,47,2022,1995,Female,2010,3,0.014887641457492868,2010
Fishery,47,2022,1995,Female,2011,3,0.014887641457492868,2011
Fishery,47,2022,1995,Female,2012,3,0.014887641457492868,2012
Fishery,47,2022,1995,Female,2013,3,0.014887641457492868,2013
Fishery,47,2022,1995,Female,2014,3,0.014887641457492868,2014
Fishery,47,2022,1995,Female,2015,3,0.014887641457492868,2015
Fishery,47,2022,1995,Female,2016,3,0.014887641457492868,2016
Fishery,47,2022,1995,Female,2017,3,0.014887641457492868,2017
Fishery,47,2022,1995,Female,2018,3,0.014887641457492868,2018
