Parameter,Estimate,se
log_srv_slx_pars,1.4381896087228982,0.10524920071612916
log_srv_slx_pars.1,0.04651828771559421,1.313259151598081
log_srv_slx_pars.2,-0.48244277643092587,0.13876310972700096
log_srv_slx_pars.3,2.9023396816359397,28.891471925190576
log_srv_slx_pars.4,0.5952835494650355,0.21371960710717436
log_srv_slx_pars.5,0.933064527660551,0.0726058101757111
log_srv_slx_pars.6,0.0798930944564704,0.2264465204475283
log_srv_slx_pars.7,0.5082611761706541,0.3954889340203239
log_srv_slx_pars.8,0.25287430139370004,0.1398040430264236
log_srv_slx_pars.9,1.9191630463186033,3.2199034458674136
fsh_logq,-17.60806696367937,0.042414336130974103
fsh_logq.1,-17.0360318734745,0.025566611563704128
fsh_logq.2,-17.068164131743828,0.06564142565467
srv_logq,-16.792385720753085,0.04549417584105158
srv_logq.1,-16.53123142655872,0.03809983566837186
srv_logq.2,-17.1938590610186,0.03881120326726529
mr_logq,-0.040457673282873904,0.009768317802197397
log_rbar,13.652864431391022,0.09422822024260019
log_rinit,13.796968047753673,0.1606163436120284
log_sigma_r,-0.622531959025142,0.0907922829696523
log_Fbar,-2.8300566314107694,0.32048212374357493
log_spr_Fxx,-2.2557299847009737,0.2590976189435174
log_spr_Fxx.1,-2.435364972913693,0.25001620399416696
log_spr_Fxx.2,-2.7850872694972417,0.2477972207003016
log_spr_Fxx.3,-3.1453390489361723,0.26519940535832887
log_spr_Fxx.4,-3.5476922675151314,0.3097543222748976
pred_rec,1595518.209812777,1178404.31800089
pred_rec.1,1831329.1504301212,1537714.8799524277
pred_rec.2,2072120.6848793963,2055424.3682268814
pred_rec.3,1790117.781772931,1517718.665019925
pred_rec.4,1460284.4525717008,1033855.1410107842
pred_rec.5,15748000.893029118,2712262.0275658397
pred_rec.6,1071310.3531535473,614266.8846086257
pred_rec.7,989904.3033553708,535663.7172780829
pred_rec.8,941838.5040107286,484620.50239596365
pred_rec.9,910441.7406063913,446531.9170128877
pred_rec.10,871294.070060481,406704.8529439547
pred_rec.11,810060.3133860187,359829.07428830356
pred_rec.12,729422.579544142,309263.8462515968
pred_rec.13,642483.8011296089,260654.85693554382
pred_rec.14,569987.1848043877,223214.2143338972
pred_rec.15,541986.5418569883,206928.19735561067
pred_rec.16,562846.4717620141,209346.85350727916
pred_rec.17,596807.9517572942,215251.70141230902
pred_rec.18,570819.6787265863,202469.19767110888
pred_rec.19,535099.6510876971,187777.9401129651
pred_rec.20,630033.3675501074,220726.34499975372
pred_rec.21,775765.6641985006,274864.08012559183
pred_rec.22,1128033.073801883,375101.7037209354
pred_rec.23,1634775.7381745349,467514.87309736386
pred_rec.24,1518405.2700654187,483850.2732000639
pred_rec.25,1442056.3452956108,429770.30439413415
pred_rec.26,1048743.167523557,355997.2381526743
pred_rec.27,827005.3764207383,282003.52418776177
pred_rec.28,688811.2889835887,229915.84775283805
pred_rec.29,648560.5305319149,215320.68796079874
pred_rec.30,713523.3039457084,213715.5462204165
pred_rec.31,568556.1330427544,182123.9582611208
pred_rec.32,506787.1480188355,163668.17792100992
pred_rec.33,570203.719833806,191697.1312801985
pred_rec.34,1069930.3325270757,252639.2418157061
pred_rec.35,660968.7536390708,195294.86921175505
pred_rec.36,346949.75280729664,112173.10022536485
pred_rec.37,372531.4671319696,108794.95856616634
pred_rec.38,405412.4984317381,125062.28795993242
pred_rec.39,659458.4044653627,200564.6060534992
pred_rec.40,1540427.961517384,297445.37576255767
pred_rec.41,1632393.194164983,325545.56362666923
pred_rec.42,988933.8601006685,345311.2532399716
pred_rec.43,5301256.402057809,680619.0006585072
pred_rec.44,2306772.7023677127,727765.6517348365
pred_rec.45,2081041.6272165265,552510.3996191223
pred_rec.46,1361166.7860296366,413509.05497704225
pred_rec.47,925551.763453027,422373.98386412236
pred_rec.48,964512.6809140443,520391.9437677014
